Wall time,Step,Value
1751226441.6342595,10000,0.0
1751226468.5791454,20000,0.0
1751226491.9387844,30000,0.0
1751226514.4065115,40000,0.0
1751226537.3078227,50000,0.0
1751226560.7269816,60000,0.0
1751226584.643737,70000,0.0
1751226607.1919096,80000,0.0
1751226631.712684,90000,0.0
1751226656.2427752,100000,1.0638293588272063e-06
1751226678.5765388,110000,5.3441643103724346e-05
1751226701.2956614,120000,5.3441643103724346e-05
1751226725.036275,130000,0.0
1751226749.0202928,140000,1.5889823998804786e-06
1751226773.7486348,150000,0.0
1751226797.572291,160000,8.449511369690299e-06
1751226822.4617994,170000,0.0
1751226845.2959607,180000,2.6282590624759905e-05
1751226869.9839334,190000,0.0
1751226893.1418195,200000,5.272037014947273e-05
1751226915.834285,210000,0.0
1751226938.5209432,220000,0.0
1751226964.0628722,230000,0.0
1751226988.5539374,240000,2.110594323312398e-06
1751227011.608632,250000,4.016910315840505e-05
1751227034.9014735,260000,2.2650641767540947e-05
1751227056.925987,270000,5.272037014947273e-05
1751227081.056008,280000,4.219407401251374e-06
1751227105.5676422,290000,0.0
1751227129.1357865,300000,2.6415891625219956e-05
1751227153.1155517,310000,0.0
1751227176.7964966,320000,0.0
1751227202.9848619,330000,0.0
1751227227.5696673,340000,3.658284549601376e-05
1751227253.2339902,350000,2.83256231341511e-05
1751227276.6148098,360000,5.2126772061455995e-05
1751227304.0344052,370000,0.0
1751227332.1648207,380000,4.660292324842885e-05
1751227354.4711,390000,0.0
1751227376.2538373,400000,6.0435129853431135e-05
1751227399.3155916,410000,0.0
1751227419.8779087,420000,5.602900273515843e-05
1751227440.562128,430000,6.339143146760762e-05
1751227464.255333,440000,0.00014205627667251974
1751227489.1567254,450000,0.0001662832364672795
1751227517.93104,460000,3.51442868122831e-05
1751227544.3601658,470000,0.0002095113741233945
1751227567.458614,480000,0.0003167033428326249
1751227593.6522272,490000,0.00037228333530947566
1751227622.295741,500000,0.00023776476155035198
1751227651.4080977,510000,0.00032724314951337874
1751227674.706763,520000,0.0003234432660974562
1751227698.8267395,530000,0.0005946095916442573
1751227723.9797156,540000,0.0004975124029442668
1751227749.4531114,550000,0.0006262844544835389
1751227773.6037893,560000,0.00041788246016949415
1751227799.6588166,570000,0.00031133246375247836
1751227827.7550054,580000,0.00020171656797174364
1751227854.334403,590000,0.0005391568993218243
1751227879.0818694,600000,0.00047994835767894983
1751227903.3208606,610000,0.0005193863180465996
1751227929.1412072,620000,0.0
1751227951.2273357,630000,0.0005140313296578825
1751227974.0880203,640000,0.0004946784465573728
1751228003.931604,650000,0.0005125918542034924
1751228028.2625802,660000,0.0
1751228052.6049345,670000,0.000954478862695396
1751228077.3601065,680000,0.0003888024657499045
1751228102.7855191,690000,0.00042480879346840084
1751228126.6894934,700000,0.00010191946785198525
1751228150.3777494,710000,0.0005720845074392855
1751228174.5197234,720000,0.0004153685877099633
1751228197.7228575,730000,0.0006938158185221255
1751228224.049427,740000,0.0002522306458558887
1751228251.425819,750000,0.0
1751228276.335632,760000,0.0008330398704856634
1751228302.5329769,770000,0.0005912425112910569
1751228329.053303,780000,0.0004770422528963536
1751228354.9878333,790000,0.0002463053970132023
1751228379.0603576,800000,0.00036033435026183724
1751228404.7523482,810000,0.0006165188970044255
